transaction_id,city,transaction_date,card_type,exp_type,gender,amount,year,month,month_name,day,day_name
10228,Delhi,2015-05-17,Platinum,Grocery,M,137032,2015,5,May,17,Sunday
10229,Delhi,2014-12-03,Silver,Entertainment,F,3287,2014,12,December,3,Wednesday
10230,Greater Mumbai,2014-07-12,Silver,Fuel,F,62781,2014,7,July,12,Saturday
10231,Delhi,2015-01-01,Gold,Food,M,157804,2015,1,January,1,Thursday
10232,Greater Mumbai,2014-01-03,Gold,Fuel,F,188442,2014,1,January,3,Friday
10233,Greater Mumbai,2015-02-12,Silver,Grocery,F,197611,2015,2,February,12,Thursday
10234,Bengaluru,2014-02-06,Silver,Fuel,F,252606,2014,2,February,6,Thursday
10235,Delhi,2014-03-03,Platinum,Grocery,M,282917,2014,3,March,3,Monday
10236,Bengaluru,2015-02-10,Signature,Entertainment,F,27793,2015,2,February,10,Tuesday
10237,Ahmedabad,2015-03-10,Gold,Food,F,259027,2015,3,March,10,Tuesday
10238,Delhi,2014-08-22,Silver,Entertainment,F,82275,2014,8,August,22,Friday
10239,Bengaluru,2015-05-18,Platinum,Entertainment,F,148425,2015,5,May,18,Monday
10240,Bengaluru,2015-03-25,Gold,Grocery,F,171468,2015,3,March,25,Wednesday
10241,Delhi,2015-01-09,Signature,Fuel,M,11488,2015,1,January,9,Friday
10242,Delhi,2013-10-04,Silver,Fuel,F,52179,2013,10,October,4,Friday
10243,Ahmedabad,2015-05-20,Silver,Entertainment,F,266801,2015,5,May,20,Wednesday
10244,Bengaluru,2014-05-26,Signature,Bills,F,172236,2014,5,May,26,Monday
10245,Delhi,2014-12-13,Gold,Food,M,29055,2014,12,December,13,Saturday
10246,Delhi,2014-09-22,Gold,Food,F,2581,2014,9,September,22,Monday
10247,Delhi,2014-02-03,Gold,Grocery,M,142249,2014,2,February,3,Monday
10248,Delhi,2014-05-26,Signature,Food,F,294454,2014,5,May,26,Monday
10249,Delhi,2014-08-12,Silver,Bills,M,130726,2014,8,August,12,Tuesday
10250,Delhi,2014-01-13,Silver,Grocery,M,88144,2014,1,January,13,Monday
10251,Ahmedabad,2015-05-04,Signature,Fuel,F,137079,2015,5,May,4,Monday
10252,Greater Mumbai,2014-05-20,Gold,Food,F,131581,2014,5,May,20,Tuesday
10253,Ahmedabad,2014-05-23,Silver,Fuel,M,128063,2014,5,May,23,Friday
10254,Bengaluru,2014-08-01,Gold,Entertainment,F,62404,2014,8,August,1,Friday
10255,Bengaluru,2014-11-23,Silver,Grocery,F,118354,2014,11,November,23,Sunday
10256,Delhi,2014-04-14,Signature,Grocery,M,68751,2014,4,April,14,Monday
10257,Bengaluru,2013-12-14,Gold,Entertainment,M,137069,2013,12,December,14,Saturday
10258,Delhi,2014-04-21,Silver,Food,F,202214,2014,4,April,21,Monday
10259,Delhi,2014-11-23,Gold,Grocery,F,142431,2014,11,November,23,Sunday
10260,Greater Mumbai,2015-05-23,Platinum,Grocery,F,20841,2015,5,May,23,Saturday
10261,Bengaluru,2014-07-31,Signature,Entertainment,M,212854,2014,7,July,31,Thursday
10262,Ahmedabad,2014-10-10,Silver,Entertainment,M,112104,2014,10,October,10,Friday
10263,Ahmedabad,2014-09-30,Signature,Fuel,M,211567,2014,9,September,30,Tuesday
10264,Greater Mumbai,2013-11-01,Gold,Food,F,29867,2013,11,November,1,Friday
10265,Delhi,2015-01-20,Signature,Grocery,F,270176,2015,1,January,20,Tuesday
10266,Bengaluru,2014-07-04,Silver,Grocery,M,215205,2014,7,July,4,Friday
10267,Ahmedabad,2015-03-29,Silver,Entertainment,F,230608,2015,3,March,29,Sunday
10268,Ahmedabad,2015-04-02,Gold,Food,F,21907,2015,4,April,2,Thursday
10269,Ahmedabad,2014-09-03,Silver,Bills,M,275253,2014,9,September,3,Wednesday
10270,Ahmedabad,2014-07-01,Silver,Fuel,M,158036,2014,7,July,1,Tuesday
10271,Delhi,2014-03-25,Gold,Fuel,M,289166,2014,3,March,25,Tuesday
10272,Bengaluru,2014-10-07,Gold,Entertainment,F,223018,2014,10,October,7,Tuesday
10273,Delhi,2014-07-01,Platinum,Entertainment,F,168732,2014,7,July,1,Tuesday
10274,Ahmedabad,2014-03-27,Silver,Entertainment,F,16672,2014,3,March,27,Thursday
10275,Delhi,2015-01-12,Silver,Fuel,M,6416,2015,1,January,12,Monday
10276,Ahmedabad,2014-03-19,Silver,Entertainment,M,255820,2014,3,March,19,Wednesday
10277,Ahmedabad,2015-03-01,Gold,Food,M,263963,2015,3,March,1,Sunday
10278,Greater Mumbai,2014-05-06,Silver,Grocery,F,291162,2014,5,May,6,Tuesday
10279,Ahmedabad,2013-11-23,Signature,Fuel,M,220304,2013,11,November,23,Saturday
10280,Greater Mumbai,2014-06-22,Gold,Entertainment,M,228050,2014,6,June,22,Sunday
10281,Bengaluru,2014-04-22,Silver,Grocery,F,221372,2014,4,April,22,Tuesday
10282,Ahmedabad,2014-11-21,Silver,Grocery,F,106011,2014,11,November,21,Friday
10283,Bengaluru,2014-01-12,Platinum,Bills,M,93661,2014,1,January,12,Sunday
10284,Delhi,2014-04-16,Platinum,Entertainment,M,67198,2014,4,April,16,Wednesday
10285,Bengaluru,2014-04-12,Platinum,Fuel,F,66130,2014,4,April,12,Saturday
10286,Ahmedabad,2014-03-17,Platinum,Entertainment,M,89335,2014,3,March,17,Monday
10287,Delhi,2014-11-14,Signature,Fuel,F,55987,2014,11,November,14,Friday
10288,Greater Mumbai,2014-08-05,Gold,Food,M,32624,2014,8,August,5,Tuesday
10289,Ahmedabad,2014-05-25,Platinum,Grocery,F,206906,2014,5,May,25,Sunday
10290,Ahmedabad,2014-06-21,Platinum,Food,M,1364,2014,6,June,21,Saturday
10291,Ahmedabad,2014-11-29,Gold,Fuel,M,256485,2014,11,November,29,Saturday
10292,Bengaluru,2015-03-06,Platinum,Grocery,F,129950,2015,3,March,6,Friday
10293,Greater Mumbai,2015-03-25,Platinum,Entertainment,M,229974,2015,3,March,25,Wednesday
10294,Bengaluru,2014-07-08,Gold,Entertainment,F,106766,2014,7,July,8,Tuesday
10295,Ahmedabad,2014-03-12,Silver,Fuel,F,32900,2014,3,March,12,Wednesday
10296,Bengaluru,2014-05-05,Gold,Food,F,238404,2014,5,May,5,Monday
10297,Ahmedabad,2014-08-24,Gold,Bills,M,235760,2014,8,August,24,Sunday
10298,Ahmedabad,2014-07-06,Silver,Food,M,103762,2014,7,July,6,Sunday
10299,Bengaluru,2013-12-21,Signature,Fuel,M,217234,2013,12,December,21,Saturday
10300,Ahmedabad,2014-03-16,Silver,Entertainment,F,79809,2014,3,March,16,Sunday
10301,Ahmedabad,2015-05-23,Gold,Bills,F,80501,2015,5,May,23,Saturday
10302,Greater Mumbai,2013-10-15,Signature,Grocery,M,39975,2013,10,October,15,Tuesday
10303,Delhi,2014-05-24,Signature,Food,M,230731,2014,5,May,24,Saturday
10304,Ahmedabad,2014-09-13,Gold,Food,M,83682,2014,9,September,13,Saturday
10305,Bengaluru,2014-07-12,Silver,Bills,M,255449,2014,7,July,12,Saturday
10306,Greater Mumbai,2014-06-15,Gold,Grocery,M,75745,2014,6,June,15,Sunday
10307,Bengaluru,2014-11-01,Signature,Bills,F,256199,2014,11,November,1,Saturday
10308,Delhi,2014-06-07,Signature,Grocery,F,51617,2014,6,June,7,Saturday
10309,Greater Mumbai,2014-01-30,Silver,Entertainment,F,78671,2014,1,January,30,Thursday
10310,Greater Mumbai,2015-01-28,Platinum,Grocery,F,165589,2015,1,January,28,Wednesday
10311,Ahmedabad,2014-07-05,Gold,Fuel,F,27929,2014,7,July,5,Saturday
10312,Delhi,2014-02-05,Gold,Bills,F,110025,2014,2,February,5,Wednesday
10313,Delhi,2014-04-15,Signature,Entertainment,M,76512,2014,4,April,15,Tuesday
10314,Bengaluru,2014-10-19,Silver,Entertainment,M,214971,2014,10,October,19,Sunday
10315,Ahmedabad,2015-04-07,Gold,Food,M,83819,2015,4,April,7,Tuesday
10316,Delhi,2014-04-28,Silver,Food,M,296767,2014,4,April,28,Monday
10317,Ahmedabad,2013-10-22,Signature,Grocery,F,148558,2013,10,October,22,Tuesday
10318,Greater Mumbai,2014-11-02,Silver,Grocery,F,285022,2014,11,November,2,Sunday
10319,Ahmedabad,2014-08-17,Signature,Food,F,109286,2014,8,August,17,Sunday
10320,Delhi,2014-01-26,Silver,Food,M,217679,2014,1,January,26,Sunday
10321,Greater Mumbai,2015-02-10,Platinum,Food,F,194336,2015,2,February,10,Tuesday
10322,Bengaluru,2014-01-08,Silver,Entertainment,F,261402,2014,1,January,8,Wednesday
10323,Greater Mumbai,2014-05-25,Gold,Food,M,162827,2014,5,May,25,Sunday
10324,Bengaluru,2014-06-12,Silver,Fuel,M,248720,2014,6,June,12,Thursday
10325,Greater Mumbai,2015-01-18,Signature,Entertainment,M,158834,2015,1,January,18,Sunday
10326,Delhi,2013-12-24,Platinum,Food,F,278708,2013,12,December,24,Tuesday
10327,Ahmedabad,2015-04-19,Platinum,Bills,F,151208,2015,4,April,19,Sunday
10328,Bengaluru,2014-09-29,Signature,Entertainment,M,91421,2014,9,September,29,Monday
10329,Bengaluru,2014-08-19,Gold,Entertainment,M,76857,2014,8,August,19,Tuesday
10330,Bengaluru,2013-12-12,Signature,Fuel,F,94221,2013,12,December,12,Thursday
10331,Greater Mumbai,2013-10-06,Signature,Entertainment,F,283090,2013,10,October,6,Sunday
10332,Greater Mumbai,2014-12-12,Silver,Grocery,M,19890,2014,12,December,12,Friday
10333,Delhi,2013-11-09,Signature,Fuel,F,131009,2013,11,November,9,Saturday
10334,Ahmedabad,2015-05-15,Gold,Grocery,M,2562,2015,5,May,15,Friday
10335,Ahmedabad,2014-04-18,Platinum,Bills,M,40613,2014,4,April,18,Friday
10336,Greater Mumbai,2015-02-26,Silver,Food,M,182506,2015,2,February,26,Thursday
10337,Bengaluru,2015-05-14,Signature,Grocery,F,160400,2015,5,May,14,Thursday
10338,Greater Mumbai,2014-11-28,Silver,Entertainment,F,266492,2014,11,November,28,Friday
10339,Ahmedabad,2014-01-31,Gold,Fuel,M,137395,2014,1,January,31,Friday
10340,Ahmedabad,2014-09-02,Silver,Grocery,M,175239,2014,9,September,2,Tuesday
10341,Delhi,2013-12-21,Silver,Fuel,M,269746,2013,12,December,21,Saturday
10342,Ahmedabad,2014-12-17,Platinum,Food,M,126782,2014,12,December,17,Wednesday
10343,Greater Mumbai,2014-01-11,Silver,Entertainment,F,223599,2014,1,January,11,Saturday
10344,Ahmedabad,2014-08-11,Gold,Entertainment,F,149276,2014,8,August,11,Monday
10345,Greater Mumbai,2014-10-31,Platinum,Food,M,15520,2014,10,October,31,Friday
10346,Delhi,2014-08-03,Silver,Entertainment,M,118795,2014,8,August,3,Sunday
10347,Delhi,2013-12-21,Signature,Grocery,F,169959,2013,12,December,21,Saturday
10348,Bengaluru,2015-02-01,Gold,Bills,M,255679,2015,2,February,1,Sunday
10349,Bengaluru,2014-02-28,Gold,Food,M,87142,2014,2,February,28,Friday
10350,Greater Mumbai,2014-07-10,Silver,Bills,M,223299,2014,7,July,10,Thursday
10351,Bengaluru,2015-01-22,Signature,Entertainment,F,94789,2015,1,January,22,Thursday
10352,Ahmedabad,2014-05-29,Signature,Food,F,104318,2014,5,May,29,Thursday
10353,Ahmedabad,2014-01-21,Platinum,Fuel,F,173003,2014,1,January,21,Tuesday
10354,Ahmedabad,2014-08-07,Silver,Bills,F,275531,2014,8,August,7,Thursday
10355,Bengaluru,2015-03-21,Silver,Food,M,224303,2015,3,March,21,Saturday
10356,Bengaluru,2014-01-12,Gold,Food,M,50529,2014,1,January,12,Sunday
10357,Bengaluru,2014-01-02,Gold,Food,F,179642,2014,1,January,2,Thursday
10358,Greater Mumbai,2014-06-08,Gold,Grocery,F,139938,2014,6,June,8,Sunday
10359,Greater Mumbai,2014-01-02,Platinum,Food,F,232304,2014,1,January,2,Thursday
10360,Greater Mumbai,2014-08-25,Platinum,Food,F,179209,2014,8,August,25,Monday
10361,Bengaluru,2014-09-07,Silver,Food,F,283902,2014,9,September,7,Sunday
10362,Delhi,2013-10-04,Silver,Food,M,210174,2013,10,October,4,Friday
10363,Delhi,2015-05-07,Gold,Entertainment,M,114386,2015,5,May,7,Thursday
10364,Greater Mumbai,2014-09-28,Signature,Bills,F,237791,2014,9,September,28,Sunday
10365,Ahmedabad,2014-11-29,Silver,Food,F,83726,2014,11,November,29,Saturday
10366,Bengaluru,2014-12-22,Gold,Bills,F,202980,2014,12,December,22,Monday
10367,Bengaluru,2014-05-19,Gold,Entertainment,F,289412,2014,5,May,19,Monday
10368,Ahmedabad,2014-04-04,Platinum,Grocery,F,24712,2014,4,April,4,Friday
10369,Ahmedabad,2015-03-16,Platinum,Fuel,M,17609,2015,3,March,16,Monday
10370,Delhi,2015-03-31,Silver,Food,F,72486,2015,3,March,31,Tuesday
10371,Greater Mumbai,2014-11-26,Gold,Food,M,16632,2014,11,November,26,Wednesday
10372,Delhi,2014-07-18,Silver,Fuel,M,132617,2014,7,July,18,Friday
10373,Ahmedabad,2014-12-03,Platinum,Grocery,M,132176,2014,12,December,3,Wednesday
10374,Bengaluru,2014-09-23,Silver,Fuel,F,102188,2014,9,September,23,Tuesday
10375,Bengaluru,2014-12-01,Silver,Fuel,F,90064,2014,12,December,1,Monday
10376,Greater Mumbai,2013-10-13,Silver,Food,F,238084,2013,10,October,13,Sunday
10377,Ahmedabad,2015-05-04,Signature,Food,M,93997,2015,5,May,4,Monday
10378,Delhi,2014-01-04,Signature,Bills,M,28654,2014,1,January,4,Saturday
10379,Bengaluru,2014-02-23,Signature,Bills,M,160641,2014,2,February,23,Sunday
10380,Greater Mumbai,2013-10-31,Platinum,Fuel,F,77121,2013,10,October,31,Thursday
10381,Ahmedabad,2014-07-21,Gold,Grocery,M,215604,2014,7,July,21,Monday
10382,Bengaluru,2014-11-16,Platinum,Grocery,F,47067,2014,11,November,16,Sunday
10383,Ahmedabad,2014-05-02,Platinum,Grocery,M,186078,2014,5,May,2,Friday
10384,Greater Mumbai,2014-06-12,Silver,Fuel,F,59053,2014,6,June,12,Thursday
10385,Delhi,2015-03-18,Silver,Fuel,F,284354,2015,3,March,18,Wednesday
10386,Delhi,2013-10-09,Platinum,Food,M,273629,2013,10,October,9,Wednesday
10387,Bengaluru,2013-12-24,Silver,Food,M,74243,2013,12,December,24,Tuesday
10388,Delhi,2014-12-27,Silver,Bills,F,175473,2014,12,December,27,Saturday
10389,Bengaluru,2014-08-30,Platinum,Entertainment,F,299017,2014,8,August,30,Saturday
10390,Delhi,2013-11-15,Gold,Entertainment,M,179275,2013,11,November,15,Friday
10391,Greater Mumbai,2015-04-24,Signature,Fuel,F,22345,2015,4,April,24,Friday
10392,Bengaluru,2014-07-05,Platinum,Entertainment,F,18679,2014,7,July,5,Saturday
10393,Delhi,2013-10-24,Signature,Bills,F,4042,2013,10,October,24,Thursday
10394,Bengaluru,2014-12-09,Platinum,Food,F,193703,2014,12,December,9,Tuesday
10395,Delhi,2014-02-26,Gold,Bills,F,256198,2014,2,February,26,Wednesday
10396,Delhi,2015-02-28,Silver,Fuel,M,243557,2015,2,February,28,Saturday
10397,Greater Mumbai,2014-07-20,Signature,Grocery,F,24830,2014,7,July,20,Sunday
10398,Ahmedabad,2015-04-15,Gold,Grocery,F,259140,2015,4,April,15,Wednesday
10399,Bengaluru,2015-02-04,Gold,Bills,M,24938,2015,2,February,4,Wednesday
10400,Greater Mumbai,2014-06-28,Signature,Fuel,M,65702,2014,6,June,28,Saturday
10401,Ahmedabad,2015-03-11,Platinum,Fuel,M,32398,2015,3,March,11,Wednesday
10402,Delhi,2014-10-20,Signature,Fuel,F,262864,2014,10,October,20,Monday
10403,Ahmedabad,2014-11-17,Silver,Grocery,F,235932,2014,11,November,17,Monday
10404,Greater Mumbai,2014-06-01,Gold,Bills,M,15617,2014,6,June,1,Sunday
10405,Bengaluru,2013-12-13,Gold,Bills,M,282874,2013,12,December,13,Friday
10406,Bengaluru,2014-08-07,Gold,Bills,M,162249,2014,8,August,7,Thursday
10407,Greater Mumbai,2014-11-04,Signature,Bills,F,243710,2014,11,November,4,Tuesday
10408,Delhi,2014-08-27,Silver,Food,F,20163,2014,8,August,27,Wednesday
10409,Delhi,2015-01-12,Silver,Fuel,F,157665,2015,1,January,12,Monday
10410,Ahmedabad,2014-01-02,Signature,Food,M,218880,2014,1,January,2,Thursday
10411,Ahmedabad,2015-03-23,Signature,Grocery,F,63295,2015,3,March,23,Monday
10412,Bengaluru,2014-03-04,Silver,Entertainment,M,230662,2014,3,March,4,Tuesday
10413,Greater Mumbai,2015-05-26,Platinum,Food,M,293134,2015,5,May,26,Tuesday
10414,Greater Mumbai,2015-03-07,Silver,Food,M,138176,2015,3,March,7,Saturday
10415,Ahmedabad,2014-08-03,Signature,Entertainment,F,137717,2014,8,August,3,Sunday
10416,Bengaluru,2014-11-21,Silver,Bills,M,260501,2014,11,November,21,Friday
10417,Delhi,2015-02-09,Signature,Food,M,2527,2015,2,February,9,Monday
10418,Ahmedabad,2014-12-06,Signature,Entertainment,M,163532,2014,12,December,6,Saturday
10419,Delhi,2013-12-19,Silver,Entertainment,F,158542,2013,12,December,19,Thursday
10420,Greater Mumbai,2015-03-19,Silver,Grocery,M,186731,2015,3,March,19,Thursday
10421,Greater Mumbai,2014-05-13,Gold,Fuel,F,153563,2014,5,May,13,Tuesday
10422,Ahmedabad,2014-03-24,Silver,Food,M,101599,2014,3,March,24,Monday
10423,Ahmedabad,2015-02-04,Platinum,Entertainment,F,101078,2015,2,February,4,Wednesday
10424,Ahmedabad,2014-03-05,Gold,Entertainment,M,245812,2014,3,March,5,Wednesday
10425,Greater Mumbai,2014-07-30,Gold,Fuel,M,257089,2014,7,July,30,Wednesday
10426,Ahmedabad,2014-02-17,Platinum,Grocery,M,281562,2014,2,February,17,Monday
10427,Ahmedabad,2015-01-24,Silver,Bills,M,296559,2015,1,January,24,Saturday
10428,Delhi,2015-01-08,Silver,Bills,M,299981,2015,1,January,8,Thursday
10429,Bengaluru,2014-12-08,Silver,Bills,F,15036,2014,12,December,8,Monday
10430,Delhi,2014-12-10,Gold,Bills,M,134177,2014,12,December,10,Wednesday
10431,Greater Mumbai,2014-05-26,Silver,Entertainment,F,187446,2014,5,May,26,Monday
10432,Greater Mumbai,2015-01-30,Silver,Bills,M,282198,2015,1,January,30,Friday
10433,Bengaluru,2013-11-01,Signature,Food,M,248338,2013,11,November,1,Friday
10434,Bengaluru,2014-04-05,Platinum,Food,F,110019,2014,4,April,5,Saturday
10435,Ahmedabad,2014-01-07,Signature,Entertainment,M,274791,2014,1,January,7,Tuesday
10436,Delhi,2014-11-22,Silver,Food,F,215684,2014,11,November,22,Saturday
10437,Greater Mumbai,2014-10-29,Gold,Grocery,M,103457,2014,10,October,29,Wednesday
10438,Bengaluru,2014-03-25,Signature,Bills,F,195518,2014,3,March,25,Tuesday
10439,Delhi,2014-08-28,Signature,Grocery,M,101893,2014,8,August,28,Thursday
10440,Bengaluru,2014-11-09,Platinum,Grocery,F,186151,2014,11,November,9,Sunday
10441,Bengaluru,2014-06-19,Silver,Food,F,274869,2014,6,June,19,Thursday
10442,Delhi,2014-08-30,Platinum,Grocery,F,214240,2014,8,August,30,Saturday
10443,Ahmedabad,2014-08-20,Gold,Grocery,M,184704,2014,8,August,20,Wednesday
10444,Ahmedabad,2014-09-03,Platinum,Entertainment,M,154367,2014,9,September,3,Wednesday
10445,Delhi,2014-10-15,Gold,Food,F,152497,2014,10,October,15,Wednesday
10446,Delhi,2014-08-01,Silver,Bills,M,4967,2014,8,August,1,Friday
10447,Bengaluru,2014-07-26,Platinum,Food,M,289702,2014,7,July,26,Saturday
10448,Greater Mumbai,2015-01-25,Signature,Food,M,29369,2015,1,January,25,Sunday
10449,Greater Mumbai,2013-12-09,Signature,Grocery,M,297068,2013,12,December,9,Monday
10450,Ahmedabad,2015-02-06,Silver,Entertainment,F,50505,2015,2,February,6,Friday
10451,Delhi,2014-08-25,Silver,Fuel,M,98523,2014,8,August,25,Monday
10452,Greater Mumbai,2014-11-14,Gold,Fuel,M,140801,2014,11,November,14,Friday
10453,Ahmedabad,2014-02-27,Silver,Food,F,295658,2014,2,February,27,Thursday
10454,Ahmedabad,2014-08-22,Silver,Food,M,259835,2014,8,August,22,Friday
10455,Greater Mumbai,2013-11-10,Silver,Entertainment,F,199538,2013,11,November,10,Sunday
10456,Delhi,2014-04-07,Gold,Entertainment,F,121178,2014,4,April,7,Monday
10457,Greater Mumbai,2015-01-15,Silver,Food,F,9151,2015,1,January,15,Thursday
10458,Delhi,2013-10-22,Signature,Entertainment,M,90584,2013,10,October,22,Tuesday
10459,Bengaluru,2015-04-04,Gold,Grocery,M,198978,2015,4,April,4,Saturday
10460,Delhi,2015-03-10,Gold,Grocery,F,28909,2015,3,March,10,Tuesday
10461,Greater Mumbai,2014-01-04,Silver,Grocery,F,197675,2014,1,January,4,Saturday
10462,Greater Mumbai,2014-03-27,Signature,Bills,F,191763,2014,3,March,27,Thursday
10463,Bengaluru,2014-06-24,Platinum,Entertainment,M,151456,2014,6,June,24,Tuesday
10464,Greater Mumbai,2014-09-18,Signature,Bills,F,141169,2014,9,September,18,Thursday
10465,Greater Mumbai,2013-12-06,Signature,Entertainment,M,280141,2013,12,December,6,Friday
10466,Ahmedabad,2014-08-26,Signature,Bills,F,110074,2014,8,August,26,Tuesday
10467,Bengaluru,2014-11-05,Signature,Grocery,M,270299,2014,11,November,5,Wednesday
10468,Greater Mumbai,2014-05-31,Platinum,Food,M,206335,2014,5,May,31,Saturday
10469,Bengaluru,2014-09-20,Silver,Bills,M,220659,2014,9,September,20,Saturday
10470,Greater Mumbai,2015-03-28,Signature,Food,F,165677,2015,3,March,28,Saturday
10471,Ahmedabad,2014-11-05,Silver,Bills,F,189960,2014,11,November,5,Wednesday
10472,Bengaluru,2015-04-25,Silver,Grocery,M,175555,2015,4,April,25,Saturday
10473,Delhi,2014-01-30,Gold,Bills,M,34299,2014,1,January,30,Thursday
10474,Ahmedabad,2013-11-21,Signature,Entertainment,F,55649,2013,11,November,21,Thursday
10475,Greater Mumbai,2013-11-21,Gold,Entertainment,M,150557,2013,11,November,21,Thursday
10476,Greater Mumbai,2013-10-31,Silver,Entertainment,M,285663,2013,10,October,31,Thursday
10477,Greater Mumbai,2014-10-02,Gold,Grocery,F,206746,2014,10,October,2,Thursday
10478,Ahmedabad,2015-04-04,Gold,Food,M,61115,2015,4,April,4,Saturday
10479,Ahmedabad,2015-02-04,Gold,Entertainment,F,217634,2015,2,February,4,Wednesday
10480,Bengaluru,2014-02-26,Platinum,Fuel,M,148897,2014,2,February,26,Wednesday
10481,Greater Mumbai,2013-11-12,Signature,Food,M,247905,2013,11,November,12,Tuesday
10482,Ahmedabad,2014-08-05,Gold,Bills,F,110644,2014,8,August,5,Tuesday
10483,Greater Mumbai,2014-07-15,Silver,Grocery,F,74532,2014,7,July,15,Tuesday
10484,Greater Mumbai,2015-03-29,Gold,Bills,M,46321,2015,3,March,29,Sunday
10485,Bengaluru,2014-06-30,Silver,Bills,F,63508,2014,6,June,30,Monday
10486,Bengaluru,2014-05-14,Silver,Grocery,F,225024,2014,5,May,14,Wednesday
10487,Delhi,2014-01-12,Signature,Bills,F,90111,2014,1,January,12,Sunday
10488,Greater Mumbai,2013-11-01,Silver,Bills,M,274289,2013,11,November,1,Friday
10489,Greater Mumbai,2014-05-15,Gold,Food,F,224963,2014,5,May,15,Thursday
10490,Delhi,2014-03-10,Gold,Food,M,6865,2014,3,March,10,Monday
10491,Greater Mumbai,2014-08-10,Silver,Grocery,F,209121,2014,8,August,10,Sunday
10492,Delhi,2014-06-05,Platinum,Grocery,M,139814,2014,6,June,5,Thursday
10493,Bengaluru,2014-01-25,Platinum,Bills,F,102273,2014,1,January,25,Saturday
10494,Ahmedabad,2015-05-04,Signature,Entertainment,M,16139,2015,5,May,4,Monday
10495,Delhi,2015-03-29,Gold,Grocery,M,73972,2015,3,March,29,Sunday
10496,Delhi,2013-12-23,Platinum,Entertainment,F,41211,2013,12,December,23,Monday
10497,Delhi,2014-01-26,Signature,Food,F,276659,2014,1,January,26,Sunday
10498,Delhi,2014-06-04,Signature,Fuel,F,1618,2014,6,June,4,Wednesday
10499,Bengaluru,2015-01-28,Platinum,Bills,F,195804,2015,1,January,28,Wednesday
